ticker,lstm_s,mc_mean,mc_std,sent_score,regime,regime_conf,legacy_regime,risk_score_corr,div_status,topo_modifier,topo_chaos,topo_signal,causal_modifier,causal_score,combined_mod,adver_passed,adver_delta,adver_penalty,top_driver,ig_score,raw_conf,gated_conf,gdi,gdi_penalty,gdi_tension,conflict_ruling,arb_conf,asc_score,asc_penalty,asc_quadrant,bcs,aesl_zone,aesl_mult,alloc_pct,display_alloc_pct,kelly_frac,num_shares,decision,actual_ret,result_cat,result_icon,test_date,outcome_date,window
AMZN,1.0,1.0,0.0,0.08,Bear,0.98,N/A,0.4041,MINOR,0.9257,0.6279,SIDEWAYS,0.9955,0.6848,0.9606,False,0.0029,0.72,RSI,0.003137,0.9941,0.6876,0.6873,0.5,CRITICAL,NO_CONFLICT,0.5146,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6453,MODERATE,0.78,2.35,2.35,0.191,1,HOLD,6.847,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
AMD,1.0,1.0,0.0,0.1,Bear,0.98,N/A,1.0,CRITICAL,0.9901,0.5493,CHAOTIC,0.9655,0.6515,0.9778,False,0.0049,0.72,sma20_dist,0.00413,0.995,0.7005,0.73,0.5,CRITICAL,MILD_ADJUST,0.4203,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6403,MODERATE,0.69,0.0,0.0,0.0338,0,HOLD,13.534,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
INTC,1.0,1.0,0.0,0.05,Bear,0.98,N/A,0.5114,MINOR,0.9868,0.5658,CHAOTIC,0.9655,0.6515,0.9762,False,0.0008,0.72,sma10_dist,0.003768,0.9925,0.6976,0.77,0.5,CRITICAL,MILD_ADJUST,0.494,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.7235,HIGH,0.506,0.99,0.99,0.1567,5,HOLD,11.157,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
ORCL,1.0,1.0,0.0,0.06,Sideways,0.83,N/A,0.9576,CRITICAL,1.0062,0.4692,CHAOTIC,0.9655,0.6515,0.9859,False,0.0001,0.72,macd_norm,0.00172,0.9934,0.7051,0.279,0.95,MILD,MILD_ADJUST,0.472,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2749,MILD,0.828,6.95,6.95,0.208,5,BUY,4.028,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
SPY,1.0,1.0,0.0,0.1,Sideways,0.98,N/A,0.3,OK,0.9149,0.6846,SIDEWAYS,0.95,0.5,0.9325,False,0.0,0.72,vol_change,0.001117,0.9952,0.6681,0.275,0.95,MILD,NO_CONFLICT,0.5011,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2145,MILD,0.9,10.76,10.76,0.2516,2,BUY,4.939,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
QQQ,1.0,1.0,0.0,0.12,Sideways,0.815,N/A,0.3,OK,0.9225,0.6448,SIDEWAYS,0.95,0.5,0.9363,False,0.0001,0.72,sma10_dist,0.001415,0.9958,0.6713,0.273,0.95,MILD,NO_CONFLICT,0.5035,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.194,MILD,0.936,10.11,10.11,0.2552,2,BUY,6.622,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
DIA,1.0,1.0,0.0,0.09,Sideways,0.98,N/A,0.3,OK,0.9838,0.5812,CHAOTIC,0.95,0.5,0.9669,False,0.0001,0.72,RSI,0.002445,0.9948,0.6925,0.276,0.95,MILD,NO_CONFLICT,0.5194,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2156,MILD,0.936,12.41,12.41,0.2791,3,BUY,3.979,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
IWM,1.0,1.0,0.0,0.11,Sideways,0.83,N/A,0.3,OK,0.9196,0.6597,SIDEWAYS,0.95,0.5,0.9348,False,0.0009,0.72,sma20_dist,0.001547,0.9955,0.67,0.274,0.95,MILD,NO_CONFLICT,0.5025,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.1969,MILD,0.936,9.53,9.53,0.2538,4,BUY,5.181,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
JPM,1.0,1.0,0.0,0.08,Sideways,0.85,N/A,0.3062,OK,0.987,0.5648,CHAOTIC,1.0312,0.8042,1.0091,False,0.0015,0.72,RSI,0.00394,0.9944,0.7224,0.277,0.95,MILD,NO_CONFLICT,0.5418,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2025,MILD,0.936,12.1,12.1,0.3127,6,BUY,4.491,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
BAC,1.0,1.0,0.0,0.07,Sideways,0.83,N/A,0.2744,OK,0.9268,0.6219,SIDEWAYS,0.9955,0.6848,0.9611,False,0.0045,0.72,sma50_dist,0.004194,0.9939,0.6878,0.2795,0.95,MILD,NO_CONFLICT,0.5158,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2013,MILD,0.936,9.96,9.96,0.2738,27,BUY,3.93,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
GS,1.0,1.0,0.0,0.08,Sideways,0.855,N/A,0.5607,MINOR,0.9261,0.6255,SIDEWAYS,0.9954,0.6848,0.9607,False,0.0013,0.72,RSI,0.003173,0.9944,0.6878,0.2839,0.95,MILD,NO_CONFLICT,0.5106,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2031,MILD,0.936,9.03,9.03,0.2659,1,BUY,3.951,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
V,1.0,1.0,0.0,0.07,Bear,0.98,N/A,0.3129,OK,0.9107,0.7069,SIDEWAYS,0.9949,0.6831,0.9528,False,0.0087,0.72,sma10_dist,0.001681,0.9937,0.6817,0.668,0.5,CRITICAL,NO_CONFLICT,0.5113,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6479,MODERATE,0.78,3.53,3.53,0.1855,1,HOLD,2.532,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
GLD,1.0,1.0,0.0,0.04,Sideways,0.93,N/A,0.3,OK,0.9071,0.7256,SIDEWAYS,0.95,0.5,0.9285,False,0.0003,0.72,sma10_dist,0.00184,0.9922,0.6302,0.281,0.95,MILD,NO_CONFLICT,0.4727,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2796,MILD,0.828,8.22,8.22,0.209,3,HOLD,1.401,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
TLT,1.0,1.0,0.0,-0.02,Sideways,0.94,N/A,0.3,OK,0.9169,0.674,SIDEWAYS,0.95,0.5,0.9335,True,0.037,1.0,macd_norm,0.001441,0.9873,0.8755,0.291,0.95,MILD,NO_CONFLICT,0.6566,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2781,MILD,0.9,18.0,18.0,0.4849,20,BUY,1.325,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
SLV,1.0,1.0,0.0,0.04,Sideways,0.855,N/A,0.3,OK,0.9267,0.6224,SIDEWAYS,0.95,0.5,0.9384,False,0.0032,0.72,sma20_dist,0.002999,0.9922,0.6368,0.281,0.95,MILD,NO_CONFLICT,0.4776,0.9352,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2768,MILD,0.9,7.79,7.79,0.2164,30,HOLD,5.257,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
XOM,0.9971,0.9971,0.0029,0.05,Sideways,0.93,N/A,0.35,OK,0.9022,0.7518,SIDEWAYS,0.9954,0.6846,0.9488,True,0.0466,1.0,RSI,0.00193,0.9927,0.9419,0.2784,0.95,MILD,NO_CONFLICT,0.7064,0.9146,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2841,MILD,0.9,18.0,18.0,0.5596,16,BUY,0.407,noise_c,OK!,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
CVX,1.0,1.0,0.0,0.04,Bear,0.98,N/A,0.35,OK,1.0081,0.4594,CHAOTIC,0.9654,0.6512,0.9868,False,0.0,0.72,sma10_dist,0.002067,0.9919,0.6695,0.671,0.5,CRITICAL,NO_CONFLICT,0.5021,0.8956,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6958,HIGH,0.5775,2.22,2.22,0.1702,1,HOLD,2.381,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
WMT,1.0,1.0,0.0,0.04,Sideways,0.77,N/A,0.309,OK,0.9823,0.5887,NEUTRAL,1.0554,0.7513,1.0189,False,0.0046,0.72,macd_norm,0.002269,0.9922,0.6915,0.281,0.95,MILD,NO_CONFLICT,0.5186,0.8956,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.2732,MILD,0.828,10.93,10.93,0.2779,16,BUY,7.613,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
PG,0.004,0.004,0.004,0.03,Bear,0.74,N/A,0.3824,OK,0.9175,0.6711,SIDEWAYS,0.9653,0.6511,0.9414,True,-0.1054,1.0,RSI,-0.0014,0.1607,0.4942,0.2346,0.95,MILD,NO_CONFLICT,0.3212,0.9505,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.2724,MILD,0.9,0.0,0.0,-0.1313,0,HOLD,0.965,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
JNJ,0.0013,0.0013,0.0013,0.03,Bear,0.82,N/A,0.4631,MINOR,1.0097,0.4517,CHAOTIC,0.9456,0.5853,0.9777,True,-0.6631,1.0,sma10_dist,-0.000416,0.1597,0.5133,0.2342,0.95,MILD,NO_CONFLICT,0.3231,0.9586,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.2676,MILD,0.9,0.0,0.0,-0.1281,0,HOLD,-0.156,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
NFLX,1.0,1.0,0.0,0.08,Sideways,0.68,N/A,0.3922,OK,0.923,0.6422,SIDEWAYS,0.9655,0.6515,0.9443,True,0.0213,1.0,vol_change,0.001269,0.9944,0.7895,0.277,0.95,MILD,NO_CONFLICT,0.5921,0.9287,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.1803,HARMONY,1.0,18.44,18.44,0.3882,29,BUY,8.748,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
DIS,1.0,1.0,0.0,0.06,Bear,0.98,N/A,0.4823,MINOR,0.9911,0.5445,CHAOTIC,0.9655,0.6515,0.9783,False,0.005,0.72,macd_norm,0.001652,0.9931,0.6995,0.669,0.5,CRITICAL,MILD_ADJUST,0.5031,0.9287,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.7571,HIGH,0.572,2.14,2.14,0.1718,2,HOLD,5.666,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
CRM,1.0,1.0,0.0,0.07,Bear,0.98,N/A,0.3866,OK,0.9909,0.5457,CHAOTIC,0.9655,0.6515,0.9782,False,0.0003,0.72,sma20_dist,0.002728,0.9937,0.6998,0.668,0.5,CRITICAL,NO_CONFLICT,0.5249,0.9287,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6479,MODERATE,0.69,3.06,3.06,0.2081,1,HOLD,5.599,hold,HOLD,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
PLTR,0.0003,0.0003,0.0003,0.09,Bear,0.89,N/A,0.5648,MINOR,0.9297,0.607,SIDEWAYS,0.9655,0.6515,0.9476,True,-0.1303,1.0,sma20_dist,-0.00232,0.3048,0.6159,0.326,0.95,MILD,MILD_ADJUST,0.4239,0.9369,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.5004,MODERATE,0.69,0.65,0.65,0.0398,2,BUY,10.619,correct,OK,2024-08-12,2024-08-19,Win16: Bounce-YenRecov    (Aug12->19-2024)
AAPL,1.0,1.0,0.0,0.12,Bear,0.98,N/A,0.564,MINOR,0.9901,0.5497,NEUTRAL,0.9655,0.6515,0.9778,True,0.0271,1.0,macd_norm,0.000298,0.9957,0.9736,0.7596,0.5,CRITICAL,MILD_ADJUST,0.5809,0.9592,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.6354,MODERATE,0.69,2.6,2.6,0.3015,1,HOLD,5.742,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
MSFT,1.0,1.0,0.0,0.11,Bear,0.98,N/A,0.559,MINOR,1.0104,0.4478,CHAOTIC,1.0614,0.838,1.0359,False,0.0002,0.72,sma10_dist,0.000823,0.9953,0.7424,0.692,0.5,CRITICAL,MILD_ADJUST,0.4442,0.9592,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.6378,MODERATE,0.69,0.7,0.7,0.0737,0,HOLD,7.421,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
NVDA,1.0,1.0,0.0,0.15,Bear,0.98,N/A,0.6366,MINOR,0.9201,0.6574,SIDEWAYS,0.9655,0.6515,0.9428,True,0.0247,1.0,log_return,0.004299,0.9965,0.9395,0.76,0.5,CRITICAL,MILD_ADJUST,0.5384,0.9592,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.6284,MODERATE,0.69,1.99,1.99,0.2307,2,HOLD,10.244,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
TSLA,1.0,1.0,0.0,0.16,Bear,0.98,N/A,0.5462,MINOR,1.0097,0.4515,NEUTRAL,0.9655,0.6515,0.9876,False,0.0003,0.72,sma10_dist,0.005155,0.9967,0.7087,0.759,0.5,CRITICAL,MILD_ADJUST,0.427,0.9592,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.6262,MODERATE,0.69,0.39,0.39,0.045,0,HOLD,22.717,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
META,1.0,1.0,0.0,0.13,Bear,0.98,N/A,0.5302,MINOR,1.0103,0.4487,CHAOTIC,0.9655,0.6515,0.9879,False,0.0032,0.72,sma10_dist,0.002431,0.996,0.7084,0.7508,0.5,CRITICAL,MILD_ADJUST,0.4305,0.9592,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.633,MODERATE,0.75,0.48,0.48,0.0508,0,HOLD,10.826,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
GOOGL,1.0,1.0,0.0,0.1,Bear,0.98,N/A,0.2966,OK,1.0105,0.4475,NEUTRAL,0.9655,0.6515,0.988,False,0.0039,0.72,sma10_dist,0.002615,0.995,0.7078,0.7056,0.5,CRITICAL,NO_CONFLICT,0.4601,0.9592,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.6403,MODERATE,0.69,0.86,0.86,0.1001,0,HOLD,5.737,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
AMZN,1.0,1.0,0.0,0.12,Bear,0.98,N/A,0.4041,MINOR,1.0136,0.4322,NEUTRAL,0.9655,0.6515,0.9896,False,0.0001,0.72,sma20_dist,0.002772,0.9957,0.7094,0.7363,0.5,CRITICAL,NO_CONFLICT,0.4601,0.9592,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.6354,MODERATE,0.69,0.86,0.86,0.1002,0,HOLD,8.205,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
AMD,1.0,1.0,0.0,0.13,Bear,0.98,N/A,1.0,CRITICAL,0.9253,0.6302,SIDEWAYS,0.9655,0.6515,0.9454,False,0.0025,0.72,log_return,0.002665,0.996,0.6779,0.762,0.5,CRITICAL,MILD_ADJUST,0.3525,0.9592,0.65,EXTREME SYCOPHANCY HOLD ensemble collapsed (−35%),0.633,MODERATE,0.69,0.0,0.0,-0.0791,0,HOLD,11.361,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
INTC,0.9989,0.9989,0.0011,0.09,Bear,0.98,N/A,0.5114,MINOR,0.9086,0.718,SIDEWAYS,0.9655,0.6515,0.937,True,0.0507,1.0,log_return,-0.002074,0.9945,0.9319,0.7652,0.5,CRITICAL,MILD_ADJUST,0.66,0.9329,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.644,MODERATE,0.5865,3.18,3.18,0.4333,16,HOLD,4.254,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
ORCL,1.0,1.0,0.0,0.09,Bear,0.98,N/A,0.9576,CRITICAL,1.0103,0.4487,NEUTRAL,0.9655,0.6515,0.9879,False,0.0004,0.72,macd_norm,0.00186,0.9946,0.7074,0.7319,0.5,CRITICAL,MILD_ADJUST,0.4245,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6427,MODERATE,0.5865,0.3,0.3,0.0408,0,HOLD,10.649,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
SPY,1.0,1.0,0.0,0.13,Bear,0.98,N/A,0.3,OK,1.0108,0.4462,CHAOTIC,0.95,0.5,0.9804,False,0.0005,0.72,RSI,0.000665,0.996,0.703,0.7042,0.5,CRITICAL,NO_CONFLICT,0.5272,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.633,MODERATE,0.5865,1.55,1.55,0.2121,0,HOLD,5.134,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
QQQ,1.0,1.0,0.0,0.15,Bear,0.98,N/A,0.3,OK,1.0105,0.4475,CHAOTIC,0.95,0.5,0.9802,False,0.0001,0.72,sma10_dist,0.000741,0.9965,0.7033,0.7141,0.5,CRITICAL,NO_CONFLICT,0.5275,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6284,MODERATE,0.6375,1.69,1.69,0.2125,0,HOLD,6.986,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
DIA,1.0,1.0,0.0,0.11,Bear,0.98,N/A,0.3,OK,1.0072,0.4639,CHAOTIC,0.95,0.5,0.9786,False,0.0004,0.72,log_return,0.001848,0.9953,0.7013,0.6853,0.5,CRITICAL,NO_CONFLICT,0.526,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6378,MODERATE,0.6375,2.08,2.08,0.21,0,HOLD,3.404,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
IWM,1.0,1.0,0.0,0.14,Bear,0.98,N/A,0.3,OK,1.0123,0.4386,CHAOTIC,0.95,0.5,0.9811,False,0.0,0.72,log_return,0.001629,0.9962,0.7038,0.6956,0.5,CRITICAL,NO_CONFLICT,0.5278,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6307,MODERATE,0.5865,1.56,1.56,0.2131,0,HOLD,4.598,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
JPM,1.0,1.0,0.0,0.1,Bear,0.68,N/A,0.3062,OK,0.9271,0.6205,SIDEWAYS,0.9655,0.6515,0.9463,False,0.0002,0.72,vol_change,0.00329,0.995,0.57,0.7122,0.5,CRITICAL,NO_CONFLICT,0.4275,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.5525,MODERATE,0.6375,0.37,0.37,0.0458,0,HOLD,3.833,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
BAC,1.0,1.0,0.0,0.09,Bear,0.98,N/A,0.2744,OK,1.0081,0.4594,CHAOTIC,0.9655,0.6515,0.9868,False,0.0,0.72,RSI,-0.001959,0.9946,0.7066,0.73,0.5,CRITICAL,NO_CONFLICT,0.53,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6427,MODERATE,0.6375,1.73,1.73,0.2166,4,HOLD,4.358,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
GS,1.0,1.0,0.0,0.11,Bear,0.98,N/A,0.5607,MINOR,0.9902,0.5491,CHAOTIC,0.9655,0.6515,0.9778,False,0.0,0.72,macd_norm,0.002047,0.9953,0.7008,0.742,0.5,CRITICAL,MILD_ADJUST,0.4834,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6378,MODERATE,0.5865,1.02,1.02,0.139,0,HOLD,5.564,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
V,1.0,1.0,0.0,0.09,Bear,0.98,N/A,0.3129,OK,0.9211,0.6521,SIDEWAYS,0.9655,0.6515,0.9433,False,0.0084,0.72,sma10_dist,-0.000565,0.9946,0.6755,0.7,0.5,CRITICAL,NO_CONFLICT,0.5066,0.8954,0.75,STRONG SYCOPHANCY HOLD low dominance (−25%),0.6427,MODERATE,0.5865,1.3,1.3,0.1777,0,HOLD,3.054,hold,HOLD,2025-04-22,2025-04-29,Win17: Bounce-TariffPause (Apr22->29-2025)
