Price,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI,MACD,Signal_Line
2016-02-04,21.89848518371582,22.06397139436163,21.578849803599574,21.73073329436067,185886800.0,23.914562149047853,26.211504096984864,45.58355892663332,-0.5975084182691752,-0.6941971798594893
2016-02-05,21.313615798950195,21.97102401577457,21.238808631526364,21.880346722156467,185672400.0,23.809855003356933,26.174939584732055,45.243312666597156,-0.5978217351484716,-0.6749220909172857
2016-02-08,21.53804016113281,21.69445670294883,21.091455965206304,21.11185744606369,216085600.0,23.70454086303711,26.13832872390747,47.96349609227293,-0.5733516299065933,-0.6546079987151473
2016-02-09,21.533510208129883,21.748869022008886,21.293216821858767,21.37482622276702,177324800.0,23.6029691696167,26.101016387939453,47.68492120651814,-0.5480073370944538,-0.6332878663910086
2016-02-10,21.370290756225582,21.841811340568256,21.33175346517059,21.74433354408901,169374400.0,23.499125022888183,26.060250577926634,47.28625353618548,-0.5349259547058622,-0.6136154840539794
2016-02-11,21.24107360839844,21.472300785963785,20.989444948443747,21.26147682031325,200298800.0,23.390486946105955,26.021164484024048,34.61076741721713,-0.5288889067385476,-0.5966701685908931
2016-02-12,21.30681610107422,21.42242969799724,21.08465853940709,21.352155614340887,161405600.0,23.287492790222167,25.9845437335968,38.63963015445765,-0.5128873864739134,-0.5799136121674972
2016-02-16,21.907560348510746,21.95516556007192,21.447374907226344,21.540317921362085,196231600.0,23.201293487548828,25.954810485839843,44.077991588238596,-0.4465830943175213,-0.553247508597502
2016-02-17,22.24305534362793,22.263456826183887,21.79647111052017,21.914350378625155,179452800.0,23.126674270629884,25.92252595901489,63.93480442273049,-0.3627828875267589,-0.5151545843833535
2016-02-18,21.8214054107666,22.41760564993568,21.78286639803622,22.40627034098109,156084000.0,23.02635097503662,25.88841139793396,56.73934937079193,-0.3266290690155067,-0.47744948130978415
2016-02-19,21.77153778076172,21.934756581566603,21.71713209033533,21.762469877436367,141496800.0,22.92841236114502,25.857274723052978,47.70198229517722,-0.2985592036977849,-0.44167142578738433
2016-02-22,21.961963653564453,21.96649847104132,21.744339111880237,21.832749027891754,137123200.0,22.834507789611816,25.827969284057616,52.89004551848634,-0.25797409197231147,-0.4049319590243698
2016-02-23,21.46550750732422,21.875820266649303,21.43377070436681,21.85315136875488,127770400.0,22.742443466186522,25.79532108306885,52.11242777977208,-0.2628401033749661,-0.3765135878944891
2016-02-24,21.785137176513672,21.848610765619725,21.154932642495577,21.30455044212464,145022800.0,22.654291648864746,25.761633777618407,50.813791550484396,-0.23815965318956955,-0.3488428009535052
2016-02-25,21.93475151062012,21.93475151062012,21.592445589707797,21.77380015523725,110330800.0,22.582615242004394,25.73014729499817,50.48537790757045,-0.20417400142682496,-0.3199090410481692
2016-02-26,21.968759536743164,22.220386489221053,21.893950635709555,22.03449880544172,115964400.0,22.514775505065916,25.699333715438843,60.28475270530046,-0.17250740606526804,-0.290428714051589
2016-02-29,21.918886184692383,22.267992648023185,21.90981828219379,21.957423473167232,140865200.0,22.454912071228026,25.668114309310912,56.32535139433152,-0.14971000010724111,-0.26228497126271944
2016-03-01,22.789384841918945,22.843790529227164,22.08437139689242,22.136511405643443,201628400.0,22.408625450134277,25.63796202659607,66.19880612407573,-0.06070119941997376,-0.22196821689417032
2016-03-02,22.839258193969727,22.87099499007076,22.587629503793217,22.78485250487163,132678400.0,22.37397850036621,25.608260231018065,69.51807094568234,0.013705293013355657,-0.17483351491266513
2016-03-03,23.00927352905273,23.056878715018076,22.771245869700657,22.800716982102088,147822800.0,22.356034507751463,25.577821702957152,73.24197126261568,0.08540726916559649,-0.12278535809701283
2016-03-04,23.351581573486328,23.519333443418017,22.97980622416446,23.20649859470343,184220400.0,22.339074516296385,25.549228830337526,75.05557799242382,0.16791735352270365,-0.06464481577306955
2016-03-07,23.09315299987793,23.310777473616483,22.886862107240784,23.211032274580887,143315600.0,22.317396850585936,25.51935496330261,65.85803912924567,0.21003303364543768,-0.009709245889368098
2016-03-08,22.902729034423828,23.06821521951815,22.75991346912839,22.84605594397756,126247600.0,22.285687713623048,25.487042713165284,59.17979833369165,0.2254455945185292,0.037321722192211366
2016-03-09,22.92313575744629,23.027414052296557,22.73044583679451,22.96620613670517,108806800.0,22.25700225830078,25.453547401428224,67.25860175279874,0.23657966889646076,0.07717331153306126
2016-03-10,22.934467315673828,23.177028089350504,22.703241852632512,22.98887473129285,134054400.0,22.23399971008301,25.42337182044983,68.43991836606313,0.2435108239070516,0.11044081400785932
2016-03-11,23.18156623840332,23.186099325593872,23.009279523223285,23.17703142168694,109632800.0,22.20728126525879,25.391727390289308,68.9971223098529,0.2658777588606398,0.14152820297841542
2016-03-14,23.24049949645996,23.328911106160277,23.072747637862136,23.10221875093738,100304400.0,22.188144760131834,25.36066819190979,82.01132530568074,0.2850729933403535,0.17023716105080305
2016-03-15,23.70748519897461,23.84350025630471,23.541999030714035,23.56693532633584,160270800.0,22.187637214660644,25.333620138168335,82.91917513273967,0.33411572034597015,0.2030128729098365
2016-03-16,24.022592544555664,24.09966712601931,23.70975594337211,23.71429075964977,153214000.0,22.19302600860596,25.307857084274293,83.83537897924184,0.39386869106229483,0.2411840365403282
2016-03-17,23.98405265808105,24.135936125957148,23.793630174118476,23.92057734374321,137682800.0,22.20954875946045,25.282549457550047,82.61177141629588,0.4331207576191325,0.27957138075608906
2016-03-18,24.011253356933597,24.14273533534834,23.845768909554156,24.106463729085498,176820800.0,22.235679359436034,25.257199039459227,84.10928373187497,0.4611078084468403,0.31587866629423933
2016-03-21,24.00899124145508,24.40343550570676,23.83443713708192,24.013524328147923,142010800.0,22.280929679870606,25.232686624526977,77.73199810905868,0.47759974152500106,0.3482228813403917
2016-03-22,24.19261741638184,24.321832037695597,23.850311348523057,23.859379253644768,129777600.0,22.327552642822265,25.20988575935364,79.00882263959635,0.4997262814917889,0.3785235613706711
2016-03-23,24.05886650085449,24.27195793431858,24.006728211512826,24.1382102334173,102814000.0,22.364421043395996,25.187365970611573,72.85296978264515,0.5006974146260745,0.4029583320217518
2016-03-24,23.954587936401367,24.08606995689937,23.777768123088983,23.909250143586988,104532000.0,22.392755279541017,25.164749412536622,64.64763556808347,0.4874338025142144,0.41985342612024434
2016-03-28,23.84576988220215,24.072462242015384,23.81629876853014,24.029390140202725,77645600.0,22.43050235748291,25.139957237243653,69.71477163944338,0.4628066399546782,0.42844406888713116
2016-03-29,24.410232543945312,24.435168841038998,23.77549326623861,23.77776067402678,124760400.0,22.469933547973632,25.118311471939087,83.01870081865148,0.4832660652114278,0.43940846815199053
2016-03-30,24.83642196655273,25.03137759384509,24.618797442266708,24.63013275552653,182404400.0,22.528666076660155,25.100383501052857,85.58165371139025,0.5277862404757201,0.4570840226167364
2016-03-31,24.707204818725582,24.91349573813298,24.68226851573072,24.87269103591645,103553600.0,22.58693359375,25.082088775634766,81.5830376396883,0.5463441410358847,0.4749360463005661
2016-04-01,24.933895111083984,24.936162519216552,24.52811553163729,24.659597530915683,103496000.0,22.64914867401123,25.064167642593382,81.4481286014434,0.572741218745108,0.4944970807894745
2016-04-04,25.190059661865234,25.43262045636295,24.99736974167742,25.031373946976785,149424800.0,22.718696670532225,25.04786252975464,82.67462862147985,0.6073305034087291,0.5170637653133254
2016-04-05,24.893085479736328,25.10164374846506,24.804675604866937,24.82507881496581,106314800.0,22.759217185974123,25.02942440032959,71.0714794199203,0.6038189768253979,0.53441480761574
2016-04-06,25.15378189086914,25.158316706212684,24.75480288737706,24.98829745086113,105616400.0,22.81388027191162,25.013720169067383,70.5009461140189,0.6149829477484801,0.550528435642288
2016-04-07,24.60518455505371,25.0313654928938,24.509974195992385,24.92481982605249,127207600.0,22.855091171264647,24.994144287109375,59.500542634754325,0.5729585454978263,0.5550144576133957
2016-04-08,24.632396697998047,24.88402366760454,24.5213161781653,24.68906979727061,94326800.0,22.926472854614257,24.975352582931517,59.500684417568166,0.5356747711431851,0.5511465203193536
2016-04-11,24.71399688720703,25.07443858880409,24.670926520877664,24.702663308499396,117630000.0,22.99646541595459,24.955762033462523,60.527883827733035,0.5068686978262384,0.5422909558207306
2016-04-12,25.035907745361328,25.04950873511771,24.632395573682636,24.786544736323343,108929200.0,23.05824073791504,24.93846269607544,62.09343405747265,0.5042030541648614,0.5346733754895567
2016-04-13,25.39861297607422,25.466619648378188,25.117514925595028,25.117514925595028,133029200.0,23.131373558044434,24.92381504058838,68.02907185365927,0.5253024337558081,0.532799187142807
2016-04-14,25.41221618652344,25.477957186166464,25.237663809870032,25.30340480951306,101895600.0,23.213571701049805,24.91171619415283,70.10609531055889,0.5369320905793558,0.5336257678301168
2016-04-15,24.902156829833984,25.457554181436983,24.874954851968493,25.41448207711589,187756000.0,23.277136306762696,24.89606128692627,63.11928926434992,0.4992362651572826,0.52674786729555
2016-04-18,24.364896774291992,24.698133106562672,24.242482686518358,24.684532117763,243286000.0,23.326464538574218,24.876412630081177,49.433144214465095,0.4211548446248763,0.5056292627614153
2016-04-19,24.235689163208008,24.48278308827832,24.08153823754521,24.45557937332864,129539600.0,23.384906005859374,24.856296758651734,41.88615258897992,0.3448732972309685,0.47347806965532596
2016-04-20,24.285551071166992,24.50317552175933,24.04299032346794,24.174472302844165,122444000.0,23.43985622406006,24.836921863555908,44.180142118808696,0.2851559601956488,0.43581364776339054
2016-04-21,24.022592544555664,24.24021702869059,23.920579932616203,24.24021702869059,126210000.0,23.489637870788574,24.81657858848572,37.5464676263156,0.21414248364119715,0.3914794149389519
2016-04-22,23.956850051879883,24.13820464212083,23.716556689907343,23.80496657703028,134732400.0,23.54136905670166,24.799393119812013,32.22215806448955,0.15082035890626244,0.343347603732414
2016-04-25,23.820838928222656,23.95005353312316,23.69162432332216,23.802703120282903,112126400.0,23.592964363098144,24.784321336746217,33.790319046114206,0.0886403668830873,0.2924061563625487
2016-04-26,23.655353546142575,23.87071238162952,23.555610057989227,23.555610057989227,224064800.0,23.639935111999513,24.764835004806518,26.67609193136383,0.025712589184660573,0.23906744292697107
2016-04-27,22.175050735473636,22.376806835264738,21.68992913265842,21.76247063225156,458408400.0,23.64528491973877,24.735287523269655,20.678327613633087,-0.14196965560888586,0.1628600232197997
2016-04-28,21.497238159179688,22.188648859516505,21.36575616767708,22.127442679762147,328970800.0,23.630368576049804,24.702406873703,17.304780583281328,-0.32579726481692006,0.06512856561245575
2016-04-29,21.250152587890625,21.472311979250424,20.971321806065305,21.306825707882517,274126000.0,23.618943519592285,24.666938638687135,15.082261989361982,-0.4858194855264273,-0.04506104461532086
2016-05-02,21.22747802734375,21.327223245389547,20.946379911381666,21.302286940878098,192640400.0,23.608062324523925,24.629468507766724,9.143774763810299,-0.6074654127296242,-0.15754191823818153
2016-05-03,21.57658195495605,21.70352914111735,21.236543366716276,21.35442264964809,227325200.0,23.600354690551757,24.59250349998474,8.87785737885575,-0.6680006217233974,-0.2596336589352247
2016-05-04,21.35215377807617,21.739797503159878,21.26827698289035,21.58111181466173,164102000.0,23.598087615966797,24.551678476333617,8.212563231550277,-0.7257190517491274,-0.3528507374980053
2016-05-05,21.26548957824707,21.45479026135099,21.137769474011133,21.438825248321496,143562000.0,23.587694664001464,24.511895236968993,8.996661085321392,-0.7695831248126446,-0.4361972149609331
2016-05-06,21.14688873291016,21.31338073272175,20.9484649728036,21.29513624976754,174799600.0,23.571937408447265,24.477698640823363,9.934557392060483,-0.8046404218572327,-0.5098858563401931
2016-05-09,21.162857055664062,21.38636723232578,21.117241490999312,21.210752093520146,131745600.0,23.555819358825683,24.443648948669434,10.631975638018588,-0.8216634473920585,-0.5722413745505662
2016-05-10,21.30653953552246,21.34075076977819,21.007765019137445,21.28601383900242,134747200.0,23.543572425842285,24.411055240631104,12.729940133477768,-0.8141750394047982,-0.6206281075214126
2016-05-11,21.098997116088867,21.340753519887198,21.087592789848767,21.320227820722074,114876400.0,23.509764671325684,24.37935706138611,12.908936568915706,-0.8155857955017396,-0.6596196451174781
2016-05-12,20.60407066345215,21.16056817020093,20.4056486842842,21.146884375790798,305258800.0,23.46506092071533,24.34450255393982,11.641215210645413,-0.8468779761811689,-0.6970713113302163
2016-05-13,20.64513397216797,20.907417848111816,20.526536968640507,20.526536968640507,177571200.0,23.417778129577638,24.31028920173645,12.86021476593892,-0.8584679053494746,-0.729350630134068
2016-05-16,21.411453247070312,21.527770750428644,20.902852366602875,21.071625589084583,245039200.0,23.378975563049316,24.280600299835204,26.99118332733555,-0.796634341824177,-0.7428073724720898
2016-05-17,21.3225040435791,21.59847164397407,21.21303018460794,21.56426215058034,187667600.0,23.34356258392334,24.25166233062744,37.767712979940256,-0.7462064511147766,-0.7434871882006272
2016-05-18,21.566545486450195,21.714793031247805,21.41373725506838,21.47531783431868,168249600.0,23.316838912963867,24.227140550613402,51.135794612375754,-0.6787259492631073,-0.7305349404131232
2016-05-19,21.48443603515625,21.58478852575027,21.340750938214907,21.58478852575027,121768400.0,23.288064918518067,24.20645467758179,54.058860616442445,-0.6246718832516258,-0.7093623289808237
2016-05-20,21.71707344055176,21.7649684781644,21.557421575120426,21.58479091378016,128104000.0,23.263717041015624,24.186082677841185,57.906808401844565,-0.556645093971742,-0.6788188819790074
2016-05-23,21.9930419921875,22.1663776641088,21.8197063202662,21.86532188659072,152074400.0,23.239946556091308,24.166809911727906,56.88841552403958,-0.474989632793239,-0.6380530321418537
2016-05-24,22.328304290771484,22.37163689455233,22.08654619048236,22.1732148781552,140560800.0,23.221702651977537,24.14877564430237,65.57487005319612,-0.37885699827582187,-0.5862138253686473
2016-05-25,22.72059440612793,22.74796200613963,22.3762042721811,22.50392437905157,152675200.0,23.201964836120606,24.12798813819885,71.1537053797216,-0.26792815008387194,-0.5225566903116923
2016-05-26,22.900774002075195,22.973757175311228,22.497084465694552,22.73428021372569,225324800.0,23.179528465270995,24.115094966888428,75.04877414940114,-0.16359147048374822,-0.4507636463461035
2016-05-27,22.887083053588867,22.91445238960724,22.63620356361535,22.67953791063052,145364800.0,23.157589073181153,24.100168886184694,74.64121327564034,-0.08107407386166088,-0.376825731849215
2016-05-31,22.775333404541016,22.898492835892128,22.53813765601918,22.71603403239653,169228800.0,23.1328706741333,24.084785099029542,71.18413921923013,-0.02441427274148822,-0.3063434400276696
2016-06-01,22.456026077270508,22.70234488193408,22.426377268212292,22.58374616558983,116693200.0,23.10181137084961,24.066895532608033,68.96088930486813,-0.005216274919725095,-0.24611800700608072
2016-06-02,22.28725242614746,22.31462002165765,22.038652413244066,22.25988309058161,160766400.0,23.06370407104492,24.046815080642702,75.87645528523943,-0.0035790889675340054,-0.1976102233983714
